age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
38,Male,Married,Post Graduate,67700,Private,5,Large Indian,Own,0,5,0,0,5800,15600,9700,Yes,12900,592,205100,109200,E-commerce Shopping,124000,4,Not_Eligible,6636
38,Male,Married,High School,59500,Private,11,Startup,Own,0,4,10200,12300,8900,13700,9700,No,0,716,283300,72700,Vehicle,1003000,72,Not_Eligible,2350
32,Female,Single,High School,40800,Private,4,MNC,Own,0,1,0,0,2200,11500,6600,No,0,726,296100,142700,Home Appliances,40000,34,Eligible,11275
38,Female,Married,Graduate,69900,Private,3,MNC,Own,0,4,11000,0,5100,18900,5400,No,0,667,112700,56100,Education,301000,44,Eligible,11800
38,Female,Married,Professional,58800,Private,8,Mid-size,Own,0,5,10200,12800,3100,15200,4000,No,0,730,151900,74200,Vehicle,755000,47,Not_Eligible,6750
38,Male,Married,Professional,34300,Private,5,Small,Rented,6300,4,5800,0,2900,5700,2000,No,0,755,226600,126900,E-commerce Shopping,81000,16,Eligible,7656
48,Female,Married,Graduate,45000,Private,7,MNC,Own,0,3,13200,16900,6500,7300,2800,Yes,9200,815,326100,183400,Vehicle,707000,52,Not_Eligible,500
32,Female,Single,High School,42100,Private,3,MNC,Rented,10300,1,0,0,3600,7900,4600,No,0,721,90900,52000,Vehicle,1044000,13,Not_Eligible,7850
32,Male,Married,Post Graduate,71500,Private,3,Mid-size,Own,0,4,10300,0,5700,12900,5400,Yes,9800,653,45100,10800,Education,102000,11,Not_Eligible,7672
38,Female,Married,High School,41800,Government,1,Mid-size,Own,0,3,0,0,6100,11700,3000,No,0,694,273300,90700,Personal Loan,891000,18,Not_Eligible,11550
38,Male,Single,Graduate,45500,Private,4,Mid-size,Own,0,2,8200,0,4200,10000,4200,No,0,778,231800,91500,E-commerce Shopping,199000,22,Eligible,11340
32,Male,Married,Post Graduate,42200,Government,0,MNC,Own,0,2,8000,0,2300,8100,2400,No,0,732,305800,107100,Home Appliances,51000,31,Eligible,11770
27,Male,Married,Graduate,20000,Government,3,MNC,Rented,5800,3,9100,0,1800,6000,3200,No,0,653,60700,24000,Personal Loan,165000,24,Not_Eligible,500
32,Female,Married,Graduate,35700,Government,0,Mid-size,Own,0,3,10500,0,2500,6100,5200,No,0,749,208900,107700,E-commerce Shopping,163000,8,Not_Eligible,5700
27,Male,Single,High School,32200,Private,0,Large Indian,Own,0,1,0,0,2500,8500,1900,Yes,4000,657,51500,27500,Home Appliances,234000,23,Not_Eligible,3427
38,Female,Married,Post Graduate,35100,Private,8,Large Indian,Own,0,3,0,16700,1900,8800,2300,No,0,760,171600,59900,Personal Loan,776000,30,Not_Eligible,3240
58,Female,Married,Graduate,86800,Government,18,Mid-size,Rented,20000,3,6700,0,4400,17900,6800,No,0,823,352200,138500,E-commerce Shopping,122000,24,Eligible,20460
27,Male,Single,Post Graduate,51900,Private,0,MNC,Own,0,1,0,0,4400,9200,3600,No,0,771,292900,77200,E-commerce Shopping,83000,23,Eligible,16656
48,Male,Married,Graduate,75900,Self-employed,5,Mid-size,Own,0,3,0,0,8000,20100,10900,No,0,806,564800,142800,Home Appliances,33000,16,Eligible,21918
27,Male,Single,Post Graduate,58300,Private,3,Mid-size,Rented,11900,2,0,0,4600,13700,4800,Yes,13300,700,397000,207400,E-commerce Shopping,35000,23,Eligible,3850
38,Male,Married,Graduate,23000,Private,11,Mid-size,Rented,7800,4,14300,0,2800,5400,3000,Yes,2300,570,57600,29200,Education,198000,22,Not_Eligible,500
58,Female,Single,High School,54700,Private,6,Mid-size,Own,0,1,0,0,4100,11700,9800,No,0,682,112900,37600,Education,196000,46,Eligible,14550
32,Male,Married,High School,40900,Government,0,Large Indian,Own,0,5,7900,0,5900,10800,4500,No,0,734,199800,48100,Vehicle,988000,39,Not_Eligible,5900
32,Male,Married,Graduate,18000,Private,7,Large Indian,Own,0,4,11800,0,2300,4900,900,No,0,668,128700,52000,Vehicle,394000,63,Not_Eligible,500
38,Female,Married,Post Graduate,55300,Government,5,MNC,Own,0,4,0,0,7300,14400,6200,No,0,696,241600,55900,Home Appliances,77000,7,Eligible,15070
27,Male,Single,Professional,67800,Government,0,Large Indian,Own,0,1,0,0,8300,13000,10700,No,0,749,135300,36600,Education,332000,8,Not_Eligible,14320
38,Female,Married,Graduate,50500,Private,9,Startup,Own,0,2,11900,0,2800,9000,7500,No,0,746,263500,104200,Home Appliances,107000,31,Eligible,9650
32,Female,Married,Graduate,44900,Private,1,Large Indian,Own,0,3,0,0,5300,8200,2500,Yes,13300,593,272600,157000,Education,57000,48,Eligible,4804
38,Female,Married,Graduate,37200,Government,7,Large Indian,Rented,12700,4,0,0,2300,7700,5300,No,0,842,48000,19400,E-commerce Shopping,123000,19,Not_Eligible,4857
58,Male,Married,Post Graduate,62800,Government,36,Mid-size,Own,0,4,0,0,5400,14500,6500,Yes,6400,836,161100,82200,Vehicle,399000,27,Not_Eligible,13860
38,Male,Married,Professional,49500,Private,5,Large Indian,Own,0,3,0,0,4800,10200,5300,No,0,724,304400,74400,Home Appliances,57000,28,Eligible,16060
32,Male,Married,Professional,37200,Self-employed,0,Mid-size,Rented,7700,3,13400,20200,2000,9600,4800,No,0,707,268500,72300,Education,337000,42,Not_Eligible,500
38,Female,Single,Post Graduate,26000,Private,4,Large Indian,Own,0,3,5400,21500,3400,5700,1800,No,0,627,163800,83000,Vehicle,649000,59,Not_Eligible,500
27,Male,Single,Post Graduate,63600,Government,1,MNC,Rented,22200,1,0,0,5600,12900,4100,No,0,695,314700,180000,Personal Loan,112000,20,Eligible,9400
38,Male,Married,Post Graduate,40100,Private,4,Mid-size,Own,0,3,0,0,3900,9200,3900,No,0,693,206900,48600,Education,132000,6,Not_Eligible,11550
48,Male,Married,High School,18300,Self-employed,4,Mid-size,Rented,3800,4,7600,0,2100,3700,2300,Yes,3200,774,58300,34700,Home Appliances,230000,22,Not_Eligible,500
58,Male,Married,Graduate,79400,Private,2,Large Indian,Own,0,3,10300,0,10800,21500,14500,No,0,705,247600,97300,E-commerce Shopping,80000,20,Eligible,11150
38,Female,Married,Graduate,72500,Private,8,MNC,Own,0,2,0,17700,10100,19200,9700,No,0,757,220300,87100,Education,436000,12,Not_Eligible,9480
32,Female,Married,Graduate,59900,Private,1,Large Indian,Own,0,4,3900,0,8400,13700,8800,No,0,702,33700,12600,Personal Loan,144000,60,Eligible,10040
38,Female,Single,High School,38900,Private,5,Startup,Rented,6700,2,5600,0,4400,10600,4100,No,0,728,216100,117800,Education,140000,21,Not_Eligible,3750
32,Female,Married,High School,32000,Private,3,Startup,Rented,8900,3,11700,19900,1900,9300,4500,Yes,5300,658,243300,68100,Vehicle,1022000,34,Not_Eligible,500
27,Male,Single,Graduate,67300,Private,5,Large Indian,Own,0,2,0,7200,7500,18800,8400,No,0,749,0,95900,Home Appliances,54000,35,Eligible,12700
48,Male,Married,Graduate,17200,Private,7,MNC,Own,0,3,0,15600,1400,3600,1600,No,0,715,129500,62300,Home Appliances,289000,35,Not_Eligible,500
58,Male,Married,Graduate,90800,Self-employed,9,MNC,Rented,15100,4,0,0,6600,24600,10700,No,0,766,286700,150000,Education,433000,34,Eligible,18252
38,Male,Married,Post Graduate,37500,Government,1,Large Indian,Own,0,5,0,0,4200,9800,5500,Yes,7900,720,221100,116200,Education,379000,47,Not_Eligible,3535
38,Male,Married,Post Graduate,78300,Private,1,Large Indian,Own,0,4,0,0,11300,20500,12800,Yes,10700,684,280500,97100,Education,338000,9,Not_Eligible,8050
38,Male,Married,Graduate,39700,Private,5,Large Indian,Own,0,4,4100,0,4900,9300,6300,Yes,4100,643,226900,112800,Home Appliances,261000,9,Not_Eligible,3080
38,Male,Married,Post Graduate,74100,Government,16,MNC,Own,0,3,5100,0,7700,14700,14300,No,0,759,59600,13400,Personal Loan,148000,43,Eligible,17054
27,Male,Married,High School,29000,Private,3,MNC,Own,0,3,3900,0,3300,4700,3700,Yes,8600,579,163100,57000,Home Appliances,115000,12,Not_Eligible,1344
32,Female,Single,Post Graduate,26000,Private,0,Large Indian,Own,0,1,0,0,1300,6400,4000,No,0,655,77700,33100,Personal Loan,104000,59,Eligible,5720
38,Male,Married,High School,55300,Private,1,Large Indian,Rented,13500,5,4900,7700,3500,8600,10600,No,0,665,337000,131000,Education,441000,43,Not_Eligible,3575
48,Female,Married,High School,58000,Private,4,Mid-size,Own,0,5,8100,0,3900,11100,3400,No,0,743,246600,50400,E-commerce Shopping,132000,9,Eligible,15750
48,Male,Married,Post Graduate,71300,Private,1,Mid-size,Own,0,4,9900,16600,8600,12300,10100,Yes,10800,614,282000,152400,Vehicle,483000,84,Not_Eligible,840
48,Female,Married,Graduate,36900,Private,4,MNC,Own,0,4,8400,0,4400,5900,6100,No,0,641,129500,59300,Home Appliances,21000,7,Eligible,4840
58,Male,Married,High School,30500,Self-employed,36,Mid-size,Own,0,3,3300,0,2800,8100,2500,No,0,670,122500,67200,Education,122000,31,Eligible,6210
32,Female,Married,Professional,58979,Private,4,MNC,Rented,15300,4,3800,18900,3100,15600,3100,Yes,9700,536,163000,78100,Personal Loan,706000,38,Not_Eligible,500
58,Male,Married,High School,66700,Private,2,MNC,Own,0,4,10700,16500,9300,10500,7200,Yes,16100,441,448000,209200,Education,97000,36,Not_Eligible,500
38,Male,Married,Professional,36600,Private,4,Startup,Rented,9600,5,4800,0,2400,7500,2300,No,0,636,211600,84100,Education,85000,26,Eligible,4000
38,Male,Married,Graduate,39800,Self-employed,5,Mid-size,Own,0,2,2100,13100,3800,10800,7200,No,0,630,196900,47400,Vehicle,1013000,32,Not_Eligible,1008
27,Male,Married,Graduate,96100,Government,1,MNC,Own,0,3,0,0,8200,25600,17000,No,0,789,99200,38500,Personal Loan,521000,56,Eligible,21744
32,Male,Single,Post Graduate,98500,Private,1,Mid-size,Rented,15200,2,0,0,10100,18900,8000,No,0,715,497600,211700,Education,159000,27,Eligible,23150
48,Male,Single,Professional,91000,Government,6,Startup,Own,0,2,4600,18700,11100,22700,11400,No,0,850,223700,90900,E-commerce Shopping,78000,7,Eligible,14850
27,Female,Married,Post Graduate,44500,Private,0,Mid-size,Own,0,4,0,0,5500,8000,5600,No,0,679,269700,147600,Education,381000,17,Not_Eligible,11176
32,Female,Married,Graduate,54700,Private,1,Startup,Own,0,4,0,0,3300,14600,3500,No,0,658,218000,103600,Personal Loan,167000,40,Eligible,16650
38,Male,Married,Post Graduate,45600,Private,5,Startup,Own,0,4,6300,0,4600,7000,4000,No,0,731,298400,137900,Personal Loan,403000,56,Eligible,13035
58,Male,Married,Graduate,51800,Private,36,Small,Own,0,2,5500,6300,3000,12700,3400,No,0,696,107000,53400,Personal Loan,352000,59,Eligible,10450
32,Female,Single,Graduate,49800,Private,2,Startup,Own,0,2,9600,0,5000,11100,8700,No,0,802,63000,27800,Vehicle,389000,53,Not_Eligible,7392
38,Female,Married,Post Graduate,84300,Self-employed,10,Large Indian,Own,0,2,11200,0,8600,18300,8900,No,0,766,260200,155900,Vehicle,447000,41,Eligible,20142
58,Male,Single,Graduate,65900,Private,4,Mid-size,Rented,15600,2,0,18600,5700,14600,6600,No,0,703,118000,35000,E-commerce Shopping,60000,16,Not_Eligible,1920
48,Male,Married,Graduate,29900,Government,11,Mid-size,Own,0,5,0,0,2600,8900,2400,No,0,774,36300,21600,Education,100000,41,Eligible,8448
58,Male,Married,Post Graduate,68200,Government,7,Mid-size,Rented,19000,3,13700,0,8400,18500,5500,No,0,811,491900,212700,E-commerce Shopping,98000,5,Not_Eligible,2250
38,Male,Married,Post Graduate,92700,Private,6,MNC,Own,0,5,0,0,10200,18600,10100,No,0,735,298700,66200,E-commerce Shopping,111000,14,Eligible,26900
32,Female,Single,Graduate,81300,Private,10,Large Indian,Own,0,3,3800,0,5100,18800,4500,No,0,811,233900,107200,E-commerce Shopping,111000,21,Eligible,29460
38,Female,Married,Graduate,74400,Private,12,MNC,Own,0,3,4600,0,4600,14200,8400,No,0,771,514100,176800,Education,425000,32,Eligible,28116
38,Female,Married,Professional,107600,Government,0,Mid-size,Own,0,2,9100,0,12500,16400,14000,No,0,792,64400,16800,E-commerce Shopping,157000,20,Eligible,26688
48,Female,Married,Graduate,19300,Private,3,MNC,Rented,5400,4,13800,0,1400,3500,1000,No,0,763,109100,51700,Personal Loan,858000,20,Not_Eligible,500
27,Male,Single,Graduate,34600,Private,1,MNC,Own,0,3,13400,0,3500,7100,2700,Yes,9600,580,273900,159700,Education,115000,40,Not_Eligible,500
32,Female,Single,Post Graduate,51400,Government,3,Mid-size,Own,0,3,13600,0,6200,12700,3000,No,0,672,366700,205600,Personal Loan,577000,51,Not_Eligible,9619
48,Male,Married,Graduate,53500,Government,6,Large Indian,Own,0,4,2200,21000,6800,13200,9000,Yes,10600,791,182900,37600,Vehicle,240000,19,Not_Eligible,500
27,Male,Single,Post Graduate,33300,Government,0,Large Indian,Own,0,1,0,0,3000,5200,2400,No,0,686,247600,51600,E-commerce Shopping,71000,8,Eligible,12485
48,Male,Married,Graduate,35400,Government,4,Startup,Rented,7400,4,12600,7600,4500,9000,4700,No,0,788,146300,63200,Education,349000,40,Not_Eligible,500
58,Female,Married,Graduate,37600,Government,0,Large Indian,Rented,7700,2,0,0,3300,9200,4600,No,0,724,223000,69300,Vehicle,149000,70,Eligible,6400
27,Female,Single,Post Graduate,86000,Private,2,Mid-size,Own,0,1,0,0,6400,17800,12800,Yes,14700,584,596500,119600,Vehicle,331000,62,Eligible,10564
58,Female,Married,Professional,69500,Government,1,Small,Own,0,4,0,0,4200,11500,4800,Yes,18500,791,402100,125900,E-commerce Shopping,39000,4,Eligible,12810
32,Male,Married,Graduate,22200,Self-employed,10,Large Indian,Own,0,4,10200,0,1900,4100,2600,No,0,608,81300,23500,Personal Loan,739000,31,Not_Eligible,1224
48,Female,Single,Graduate,35500,Private,8,Startup,Own,0,1,0,0,5200,7900,6600,No,0,803,223800,110700,Education,74000,46,Eligible,10428
27,Male,Single,Graduate,58000,Self-employed,1,Startup,Own,0,1,0,0,8400,14200,5100,No,0,747,274800,117800,Personal Loan,148000,14,Eligible,13635
48,Female,Single,Graduate,61200,Private,3,MNC,Own,0,2,6900,0,7300,15800,11600,No,0,612,137400,71000,E-commerce Shopping,17000,10,Eligible,7840
48,Female,Married,Post Graduate,69100,Government,5,MNC,Rented,23000,3,8100,9900,7500,14600,9700,Yes,9200,679,397900,85500,Education,271000,23,Not_Eligible,500
32,Female,Married,Graduate,41300,Private,2,MNC,Rented,6800,2,0,0,4000,12000,6800,No,0,708,299400,168400,Education,291000,21,Not_Eligible,6435
58,Female,Married,Graduate,86700,Private,7,Large Indian,Own,0,4,3200,0,5800,20100,6500,No,0,666,289800,87200,Education,294000,36,Eligible,25550
27,Female,Single,Graduate,52700,Private,0,Mid-size,Rented,9200,3,0,0,3700,13200,9900,No,0,683,383300,202400,E-commerce Shopping,80000,23,Eligible,7348
38,Female,Married,Graduate,48000,Private,4,Startup,Own,0,2,0,0,6400,9500,2800,Yes,14200,671,312100,127000,Vehicle,140000,32,Eligible,5813
32,Male,Married,Professional,86000,Self-employed,1,Mid-size,Rented,24100,3,9300,0,6600,22600,6700,No,0,747,525700,147400,Vehicle,457000,34,Not_Eligible,8266
38,Male,Married,High School,25500,Private,2,Large Indian,Own,0,2,0,0,1300,7500,1600,No,0,703,113700,59000,Vehicle,330000,75,Eligible,7550
38,Female,Married,Professional,84900,Private,4,Large Indian,Own,0,3,0,0,10700,22100,13000,Yes,14800,729,545200,171400,Home Appliances,28000,11,Eligible,9355
38,Male,Married,Graduate,43800,Government,3,Large Indian,Own,0,5,0,0,5100,8000,6000,No,0,772,218300,59600,Vehicle,257000,36,Eligible,16302
58,Male,Married,High School,66200,Private,36,Mid-size,Rented,16800,2,0,0,4100,12300,9000,Yes,6900,692,82900,44500,Education,132000,40,Eligible,4788
38,Female,Married,High School,25400,Private,0,Mid-size,Own,0,3,10800,0,2700,6600,3800,No,0,729,0,42800,Personal Loan,152000,39,Not_Eligible,600
38,Male,Married,Graduate,87900,Private,5,Small,Own,0,4,5600,17000,10700,17900,5500,No,0,691,213500,73400,Home Appliances,170000,27,Eligible,15600
38,Female,Married,Graduate,63100,Private,1,Large Indian,Own,0,3,7200,0,7800,10100,11000,No,0,696,265100,158700,Home Appliances,221000,26,Eligible,13500
48,Female,Married,High School,32300,Private,11,Small,Rented,8400,4,0,22700,2300,5500,5400,Yes,6900,643,229800,110000,Education,139000,29,Not_Eligible,500
48,Female,Married,High School,21600,Private,0,Mid-size,Rented,6000,3,0,17300,3100,3500,1700,Yes,4200,553,42000,11400,Home Appliances,226000,26,Not_Eligible,500
32,Male,Married,Graduate,90700,Private,0,Mid-size,Own,0,3,5000,17600,5900,15600,17900,No,0,697,154300,48100,E-commerce Shopping,196000,23,Not_Eligible,9184
38,Female,Married,Professional,59400,Private,2,Startup,Own,0,3,0,15900,6200,15300,4300,No,0,674,163700,38200,Home Appliances,165000,27,Eligible,8850
38,Female,Married,Graduate,50700,Private,8,Large Indian,Own,0,3,8100,23400,6400,13300,4800,Yes,12600,752,313400,147900,Education,461000,9,Not_Eligible,500
48,Female,Married,High School,38500,Private,20,Mid-size,Own,0,4,3800,0,3100,6400,5000,Yes,6000,711,49200,28100,Home Appliances,27000,22,Eligible,3976
27,Female,Single,Graduate,23900,Private,0,MNC,Own,0,1,0,0,2900,4000,3600,No,0,850,124200,25900,E-commerce Shopping,72000,19,Eligible,6432
48,Female,Married,High School,57800,Government,10,Large Indian,Own,0,3,5100,0,3700,10500,6100,No,0,677,114700,41000,Vehicle,137000,45,Eligible,14256
32,Male,Married,Graduate,34000,Private,0,MNC,Own,0,3,8000,0,3800,7600,5800,No,0,673,166800,56700,Home Appliances,28000,11,Eligible,3520
58,Female,Single,Graduate,29600,Private,4,Large Indian,Own,0,2,3200,0,3100,7500,5500,Yes,7400,628,99600,30400,Personal Loan,967000,27,Not_Eligible,812
27,Male,Single,Post Graduate,59400,Private,2,MNC,Own,0,1,0,0,7900,16600,4600,No,0,751,160100,84000,Education,120000,43,Eligible,18180
38,Male,Married,Graduate,41200,Private,0,MNC,Rented,10000,4,12600,0,5300,11800,7900,No,0,673,65200,25300,E-commerce Shopping,165000,23,Not_Eligible,500
32,Female,Married,Post Graduate,87300,Private,1,Large Indian,Rented,17100,3,0,0,12400,20500,5100,No,0,736,482000,186400,Vehicle,742000,20,Not_Eligible,16100
38,Male,Married,Professional,74700,Self-employed,6,Mid-size,Own,0,2,9900,0,9200,13600,5600,No,0,690,275000,98900,Education,328000,14,Not_Eligible,16380
27,Male,Single,Post Graduate,55700,Self-employed,0,Large Indian,Rented,13200,3,8800,0,3800,8700,5600,No,0,700,315500,116500,Personal Loan,185000,54,Eligible,7020
38,Male,Married,Graduate,72700,Private,1,Startup,Own,0,4,6300,0,5100,15400,10000,No,0,685,82200,31300,E-commerce Shopping,100000,13,Eligible,14360
27,Female,Single,Post Graduate,100800,Private,1,MNC,Rented,25000,2,0,0,9100,21900,13600,No,0,712,114900,32300,Personal Loan,894000,46,Not_Eligible,12480
27,Male,Single,Graduate,62900,Private,1,Startup,Own,0,3,2600,0,8300,10900,10300,No,0,765,100300,30300,Home Appliances,131000,32,Eligible,14784
32,Male,Married,Graduate,49600,Private,0,Large Indian,Own,0,2,10500,0,4400,11100,3700,No,0,812,60200,30500,E-commerce Shopping,81000,23,Eligible,7641
58,Female,Married,Professional,87700,Private,24,Large Indian,Rented,19900,4,5400,0,6700,15400,4800,Yes,26300,747,136900,76400,Education,423000,40,Not_Eligible,2576
38,Male,Married,Graduate,55700,Private,3,Startup,Own,0,3,2100,0,4600,14200,7100,No,0,699,173100,76100,Home Appliances,136000,13,Eligible,13850
32,Female,Married,Graduate,29700,Private,1,Startup,Own,0,2,0,0,2600,7300,1500,No,0,691,186600,86300,Education,130000,32,Eligible,10065
38,Male,Married,Graduate,20900,Private,1,MNC,Own,0,3,5700,0,2700,5000,4200,No,0,689,69900,19700,Home Appliances,148000,6,Not_Eligible,1650
48,Female,Married,Graduate,50400,Private,5,MNC,Own,0,2,11400,0,3800,8000,3400,Yes,11800,674,73700,39300,E-commerce Shopping,92000,11,Not_Eligible,3360
26,Female,Single,Graduate,61939,Private,2,MNC,Rented,17400,2,14800,18600,8700,13400,4800,No,0,643,100300,53500,E-commerce Shopping,170000,6,Not_Eligible,500
48,Male,Married,Professional,32600,Self-employed,8,Startup,Own,0,3,0,22900,2500,8200,2100,No,0,748,25400,10100,Vehicle,548000,46,Not_Eligible,500
32,Male,Married,Graduate,89500,Government,1,Large Indian,Own,0,3,3600,0,7100,16500,9300,No,0,850,87400,47500,Vehicle,254000,55,Eligible,25440
48,Female,Married,High School,57900,Private,2,Mid-size,Own,0,4,5900,0,4700,15700,3000,No,0,685,344700,86600,Home Appliances,27000,9,Eligible,14300
