age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
27,Female,Single,Graduate,48000,Private,1,Large Indian,Own,0,2,8600,0,3600,7600,6900.0,Yes,9800,706,105000,46600,Education,51000,22,Eligible,4025
27,Female,Married,Graduate,41600,Government,1,MNC,Own,0,3,0,0,4100,12100,6800.0,No,0,699,96300,56400,Education,139000,17,Eligible,9300
38,Male,Married,Graduate,22500,Private,3,MNC,Own,0,4,0,0,2400,5100,2400.0,No,0,601,54400,26500,Personal Loan,66000,56,Eligible,5040
32,Male,Married,Post Graduate,44200,Private,1,Mid-size,Own,0,3,5700,0,3800,8000,3700.0,Yes,5900,556,225600,80200,Home Appliances,81000,25,Eligible,4788
32,Male,Married,Professional,132100,Private,9,Mid-size,Own,0,3,9000,17100,8600,36000,8800.0,Yes,18600,621,293100,116800,Vehicle,354000,60,Eligible,9520
38,Female,Married,Graduate,58300,Government,0,Large Indian,Own,0,5,0,0,7000,12500,8700.0,Yes,6100,588,327100,181200,Vehicle,99000,39,Eligible,6720
38,Male,Married,High School,39800,Private,2,Large Indian,Own,0,4,0,0,2000,8400,7100.0,No,0,641,128400,37500,Vehicle,214000,27,Eligible,8920
32,Male,Single,Graduate,30500,Private,0,Mid-size,Own,0,1,0,0,3100,6600,2800.0,No,0,635,189300,92600,E-commerce Shopping,46000,15,Eligible,6336
48,Male,Married,Graduate,93100,Self-employed,1,Large Indian,Own,0,4,0,19500,8100,18500,15600.0,No,0,687,372800,168500,Home Appliances,52000,17,Eligible,14130
32,Male,Single,Graduate,102500,Private,2,Small,Rented,18500,1,0,0,9300,21500,8500.0,No,0,720,452800,226500,E-commerce Shopping,36000,23,Eligible,22350
38,Male,Married,Graduate,55700,Private,1,Startup,Own,0,3,0,0,7400,15300,10500.0,No,0,681,433100,140200,Vehicle,318000,34,Eligible,12375
27,Male,Single,Post Graduate,84000,Government,0,Startup,Own,0,3,0,0,10700,17000,14700.0,Yes,13700,748,87000,38700,Vehicle,249000,67,Eligible,7812
32,Male,Single,Post Graduate,56700,Government,3,Startup,Own,0,1,0,0,7300,8900,10700.0,No,0,724,297000,121300,Personal Loan,407000,59,Eligible,16390
38,Male,Married,Graduate,55000,Private,1,Startup,Own,0,2,0,0,4200,13200,3300.0,No,0,689,362300,109100,Home Appliances,54000,21,Eligible,18865
27,Male,Single,Graduate,92100,Private,0,MNC,Rented,31200,2,0,12000,5300,18400,11900.0,No,0,691,207900,106800,Home Appliances,22000,8,Eligible,5320
38,Female,Married,Professional,60200,Private,4,Mid-size,Own,0,4,2000,0,4900,12900,6200.0,No,0,619,293100,154700,Home Appliances,65000,31,Eligible,13680
58,Male,Married,Professional,82000,Private,17,Mid-size,Rented,16500,4,0,0,9500,18500,7400.0,Yes,11600,692,558100,146600,Home Appliances,30000,11,Eligible,7122
38,Male,Married,Graduate,37200,Private,4,MNC,Own,0,5,0,0,3600,8100,6100.0,No,0,687,46000,25300,Home Appliances,39000,23,Eligible,7760
48,Female,Married,Post Graduate,53600,Private,19,Large Indian,Own,0,5,10800,0,4300,10800,4500.0,Yes,11700,708,270900,107800,E-commerce Shopping,24000,7,Eligible,4025
38,Female,Married,Post Graduate,50800,Self-employed,7,Mid-size,Own,0,5,0,0,3300,13400,10000.0,No,0,706,54200,27500,Personal Loan,134000,57,Eligible,8676
48,Female,Married,Professional,98800,Private,1,Large Indian,Rented,23100,3,0,0,12900,23900,5800.0,No,0,742,55500,15600,Education,53000,6,Eligible,13240
48,Female,Married,Post Graduate,124600,Private,3,MNC,Own,0,4,0,15000,14700,27000,10100.0,Yes,28300,710,826900,216100,Home Appliances,45000,21,Eligible,11357
32,Male,Single,High School,38900,Government,2,Small,Own,0,2,2300,0,2200,9900,5400.0,No,0,691,23300,11700,Vehicle,311000,73,Eligible,7640
32,Female,Married,Post Graduate,106600,Private,1,Startup,Own,0,4,14500,0,15300,28000,12800.0,No,0,668,371900,167500,E-commerce Shopping,192000,17,Eligible,18000
38,Female,Married,Post Graduate,84000,Government,3,MNC,Own,0,3,6200,0,7100,13700,5100.0,No,0,676,175800,95300,Education,147000,14,Eligible,28545
58,Male,Married,Professional,104500,Private,35,Small,Own,0,4,5800,0,5800,16900,8300.0,No,0,692,123200,43200,E-commerce Shopping,36000,4,Eligible,27080
48,Male,Married,Graduate,19700,Government,0,Mid-size,Own,0,3,0,0,1900,5000,1500.0,No,0,744,151500,70300,Home Appliances,23000,26,Eligible,6215
32,Male,Single,Graduate,57200,Private,2,Large Indian,Own,0,3,2700,0,3300,14000,5100.0,No,0,726,118700,59400,Personal Loan,187000,46,Eligible,16050
38,Female,Married,Professional,51600,Private,4,MNC,Rented,11800,5,0,0,3000,8000,8900.0,Yes,6100,661,290500,142600,E-commerce Shopping,57000,15,Eligible,4830
32,Female,Married,Post Graduate,59700,Private,2,Startup,Own,0,5,9500,16100,5500,15200,3900.0,No,0,619,453800,178900,E-commerce Shopping,30000,24,Eligible,4180
32,Male,Single,Graduate,39300,Private,1,Large Indian,Own,0,1,0,0,5100,9100,4300.0,No,0,599,103400,32900,Personal Loan,121000,36,Eligible,8320
38,Male,Married,Graduate,38200,Government,0,Startup,Own,0,4,0,0,5000,11100,3700.0,No,0,726,243500,134100,Education,180000,22,Eligible,10120
58,Female,Married,Graduate,81700,Government,11,Large Indian,Own,0,2,0,0,9300,20500,4800.0,No,0,711,595100,313700,Personal Loan,650000,49,Eligible,28495
27,Male,Single,Graduate,44400,Private,5,Mid-size,Own,0,3,0,0,4600,7700,2400.0,No,0,618,285700,110700,Personal Loan,220000,45,Eligible,13068
27,Male,Single,Graduate,32800,Private,0,Startup,Own,0,2,0,0,3800,5400,3100.0,No,0,717,167400,89900,Home Appliances,29000,34,Eligible,8200
38,Female,Married,Professional,51900,Private,9,Mid-size,Own,0,2,7600,0,4200,12500,8100.0,No,0,644,120200,49400,Personal Loan,190000,32,Eligible,7800
27,Male,Single,Post Graduate,37000,Private,0,Large Indian,Own,0,3,0,0,1900,8300,3600.0,No,0,625,263400,131600,E-commerce Shopping,121000,22,Eligible,8166
27,Female,Married,Graduate,93100,Private,0,Large Indian,Own,0,3,11700,0,13800,22900,6600.0,No,0,727,274400,55500,E-commerce Shopping,51000,22,Eligible,15240
58,Male,Married,Graduate,63500,Private,16,Large Indian,Rented,19300,2,3100,0,4000,14700,6000.0,No,0,693,390700,189200,Education,128000,34,Eligible,9020
32,Male,Single,Graduate,90200,Self-employed,5,MNC,Own,0,1,0,0,11200,16700,8700.0,No,0,667,454200,223100,E-commerce Shopping,68000,16,Eligible,24120
38,Male,Married,Graduate,62900,Government,0,Large Indian,Own,0,4,0,0,4200,17900,7000.0,No,0,672,165700,42400,Education,131000,27,Eligible,16900
38,Female,Single,Graduate,60700,Self-employed,1,Mid-size,Rented,13400,1,0,0,5300,12600,4700.0,Yes,6900,634,88700,24000,Home Appliances,38000,21,Eligible,3588
48,Male,Married,Graduate,49300,Government,0,Large Indian,Own,0,4,2000,14100,3200,8400,3500.0,No,0,736,98600,33900,Education,173000,38,Eligible,9050
38,Male,Married,Professional,67700,Private,1,Mid-size,Own,0,5,5500,0,6300,20200,7500.0,No,0,617,245000,118800,Vehicle,189000,38,Eligible,11280
32,Male,Married,Post Graduate,43000,Private,4,Mid-size,Own,0,2,8400,7400,5600,8100,4000.0,No,0,676,142900,29200,E-commerce Shopping,58000,15,Eligible,4750
58,Male,Single,Graduate,40700,Private,12,Large Indian,Rented,6400,1,0,0,3400,12000,2000.0,No,0,684,249200,146300,E-commerce Shopping,43000,17,Eligible,9295
48,Male,Married,Graduate,61100,Private,6,MNC,Own,0,2,2600,0,4600,18100,9100.0,No,0,685,65100,17300,Education,215000,28,Eligible,10680
38,Female,Married,Graduate,77600,Private,7,Small,Own,0,3,6800,0,4900,21500,13900.0,No,0,685,611100,247200,Home Appliances,65000,19,Eligible,16775
27,Male,Single,High School,35400,Private,0,Startup,Rented,6500,1,0,0,5200,8300,5400.0,No,0,687,180600,36700,Home Appliances,87000,28,Eligible,4000
38,Male,Single,Graduate,91100,Private,2,MNC,Own,0,2,3200,0,12800,19400,10100.0,Yes,17300,716,587200,330400,Vehicle,597000,81,Eligible,10895
27,Male,Single,Graduate,85500,Private,0,MNC,Rented,18500,1,0,0,6200,20900,11900.0,No,0,690,419400,110700,Home Appliances,100000,24,Eligible,11200
27,Female,Single,Professional,105300,Self-employed,0,Startup,Own,0,1,0,0,14100,25500,8000.0,No,0,669,539200,248600,Education,202000,38,Eligible,25965
32,Male,Single,Graduate,57400,Government,1,Large Indian,Rented,8700,2,0,0,8200,14500,4100.0,Yes,7200,704,370800,215200,E-commerce Shopping,53000,14,Eligible,5659
32,Male,Married,High School,39300,Private,1,MNC,Own,0,3,7900,0,4300,7000,6200.0,No,0,612,279100,120300,Vehicle,192000,67,Eligible,6116
32,Male,Single,Post Graduate,62300,Self-employed,7,Startup,Own,0,2,0,0,5100,10700,11800.0,Yes,6400,717,420700,125200,E-commerce Shopping,37000,24,Eligible,9805
32,Male,Married,Graduate,55500,Private,3,MNC,Own,0,3,4600,0,7200,11600,3400.0,No,0,674,428800,235100,Home Appliances,35000,12,Eligible,15785
38,Male,Married,Graduate,74300,Private,5,Large Indian,Own,0,4,13600,0,8500,17200,7600.0,No,0,713,309400,163100,E-commerce Shopping,189000,21,Eligible,13700
27,Male,Single,Graduate,92500,Private,0,Large Indian,Rented,25900,1,0,0,11100,22500,16800.0,No,0,721,236400,111700,E-commerce Shopping,42000,18,Eligible,6480
48,Male,Single,Post Graduate,66900,Private,1,Mid-size,Own,0,1,0,0,7300,14500,5600.0,No,0,732,280900,116800,Vehicle,198000,83,Eligible,19750
32,Female,Married,Post Graduate,101100,Government,7,Startup,Own,0,4,9000,0,5200,26800,13800.0,No,0,727,630400,142900,Personal Loan,229000,12,Eligible,28011
38,Male,Married,Post Graduate,51000,Government,0,Large Indian,Own,0,3,0,0,4600,7700,7800.0,No,0,604,114500,63800,E-commerce Shopping,68000,13,Eligible,12360
48,Female,Married,High School,44200,Private,12,Small,Own,0,4,2800,0,3300,10300,3200.0,No,0,664,303900,179700,Education,179000,41,Eligible,13530
58,Male,Married,High School,83200,Private,27,Mid-size,Rented,25300,2,0,6300,4500,15900,12200.0,No,0,748,598100,206700,E-commerce Shopping,88000,16,Eligible,10450
58,Female,Married,Graduate,82600,Private,33,MNC,Own,0,4,0,0,10300,18700,8700.0,Yes,12900,592,221700,85600,Education,114000,23,Eligible,8960
48,Male,Married,Post Graduate,31100,Private,6,Startup,Own,0,2,0,0,3200,8500,2600.0,No,0,738,172000,92000,Education,120000,22,Eligible,8400
27,Male,Single,Professional,86600,Private,0,MNC,Own,0,2,0,0,10100,14600,16200.0,No,0,703,125200,44600,E-commerce Shopping,149000,24,Eligible,14624
27,Female,Single,Post Graduate,75400,Private,3,Large Indian,Own,0,2,5600,0,6900,13900,6700.0,Yes,8900,732,522600,153800,Education,155000,19,Eligible,12859
48,Male,Married,Graduate,54100,Private,1,MNC,Own,0,3,0,0,4700,9700,3800.0,No,0,691,99700,55900,E-commerce Shopping,135000,24,Eligible,14360
32,Female,Single,High School,34900,Government,5,Small,Own,0,3,10500,0,2800,8500,3800.0,No,0,736,81100,39700,Home Appliances,114000,33,Eligible,5115
27,Male,Single,Post Graduate,97200,Private,5,Small,Rented,28800,2,0,0,6000,17400,14000.0,No,0,559,277600,123600,E-commerce Shopping,17000,14,Eligible,12400
48,Female,Married,Professional,70100,Government,2,MNC,Own,0,2,0,18400,8700,11600,11900.0,No,0,741,550700,173800,Education,123000,43,Eligible,10725
32,Male,Married,Graduate,56000,Government,0,Mid-size,Rented,16300,3,0,0,6400,11600,8800.0,No,0,685,424800,175900,Personal Loan,131000,58,Eligible,7095
38,Male,Single,Graduate,49100,Private,2,Large Indian,Rented,13200,3,5800,0,4700,13100,6200.0,No,0,732,107700,42000,Home Appliances,22000,12,Eligible,3050
32,Male,Married,Professional,84700,Self-employed,0,Large Indian,Rented,13400,3,9200,0,10800,14500,16500.0,No,0,611,254800,57200,Home Appliances,25000,15,Eligible,7308
32,Female,Married,Post Graduate,93700,Government,10,Startup,Own,0,2,14300,0,9100,20800,11000.0,Yes,17800,697,306600,69300,Home Appliances,33000,12,Eligible,7969
48,Male,Married,Post Graduate,109200,Private,4,MNC,Own,0,4,4200,13000,10100,21300,14700.0,No,0,675,681000,262700,Education,387000,21,Eligible,25245
32,Male,Married,Graduate,100700,Private,0,Mid-size,Own,0,4,11800,18700,5900,28400,5300.0,No,0,731,759500,283700,Education,451000,44,Eligible,13464
27,Female,Single,Graduate,74700,Government,0,Large Indian,Own,0,1,0,0,10200,12300,9100.0,Yes,22100,690,120700,52300,Home Appliances,107000,32,Eligible,5880
32,Male,Single,Post Graduate,60700,Private,4,Startup,Own,0,1,0,0,7700,10400,4700.0,Yes,10200,568,394400,228400,E-commerce Shopping,155000,24,Eligible,8531
48,Male,Married,Graduate,59800,Private,2,Mid-size,Own,0,3,0,0,4900,10900,10100.0,No,0,664,458600,197400,E-commerce Shopping,27000,22,Eligible,18645
32,Female,Single,High School,59300,Private,4,Mid-size,Own,0,1,0,0,7100,14400,3900.0,No,0,670,79400,37000,Education,324000,38,Eligible,13560
32,Male,Married,Post Graduate,103800,Private,10,Large Indian,Rented,31200,4,3100,13500,13300,26700,8900.0,No,0,747,788200,203000,Home Appliances,63000,34,Eligible,3905
27,Male,Single,Post Graduate,65700,Private,1,MNC,Own,0,2,12100,0,3900,18800,4100.0,Yes,10800,679,34900,14800,Home Appliances,103000,33,Eligible,4480
38,Female,Married,Post Graduate,56400,Private,1,MNC,Own,0,3,4700,0,5400,10600,4800.0,Yes,8900,745,221500,113900,Education,206000,42,Eligible,7700
48,Male,Married,Graduate,27400,Private,0,Startup,Own,0,2,0,0,2500,5900,4600.0,Yes,5200,711,173800,93700,Home Appliances,29000,17,Eligible,2833
48,Female,Single,Graduate,34800,Private,6,Mid-size,Own,0,3,0,0,2100,8900,6500.0,Yes,6600,738,184400,87900,Home Appliances,84000,33,Eligible,3745
48,Male,Single,High School,55600,Self-employed,4,Mid-size,Own,0,1,0,0,6500,16400,4900.0,No,0,683,395000,192400,E-commerce Shopping,120000,24,Eligible,13761
38,Male,Married,Professional,66500,Private,6,Startup,Own,0,3,13400,0,3800,11800,10600.0,No,0,642,483100,275500,Home Appliances,38000,16,Eligible,11836
38,Female,Married,Graduate,9131,Private,0,MNC,Own,0,4,0,0,2900,14100,6000.0,No,0,702,31200,16100,Home Appliances,35000,27,Eligible,8480
27,Female,Single,Graduate,49100,Government,1,Large Indian,Rented,8900,3,11000,0,4100,7500,5800.0,No,0,660,166300,75600,Home Appliances,130000,33,Eligible,5900
32,Female,Single,High School,52300,Private,1,Startup,Own,0,1,0,0,4800,8800,8100.0,No,0,636,289600,167000,Education,78000,12,Eligible,12240
58,Male,Married,High School,58900,Private,26,MNC,Own,0,3,0,5300,3800,14600,4900.0,Yes,15700,650,169600,79700,Personal Loan,76000,34,Eligible,5110
48,Female,Married,Graduate,72900,Government,1,Mid-size,Rented,19300,4,12000,0,7100,16400,4700.0,No,0,713,453000,227900,Home Appliances,125000,28,Eligible,7370
32,Male,Married,Professional,66000,Private,5,Large Indian,Rented,11000,2,5000,0,5100,14700,10400.0,No,0,675,173300,78800,E-commerce Shopping,39000,19,Eligible,9900
38,Male,Married,Graduate,55300,Private,3,MNC,Own,0,3,0,0,4100,12200,6300.0,No,0,727,184600,41700,Education,166000,30,Eligible,16350
38,Male,Married,Graduate,69600,Government,4,Mid-size,Own,0,3,0,0,9200,17200,12100.0,No,0,694,503700,206200,Home Appliances,300000,30,Eligible,18815
38,Female,Married,Graduate,49500,Self-employed,2,Mid-size,Own,0,2,0,0,3400,12700,4900.0,No,0,646,346800,97900,Home Appliances,125000,25,Eligible,11286
27,Male,Single,Graduate,99800,Private,3,Startup,Own,0,2,3300,7000,6200,15000,16200.0,No,0,710,298200,117000,Education,178000,19,Eligible,26050
32,Male,Single,Graduate,90100,Private,0,Startup,Own,0,1,0,0,5900,21300,10500.0,Yes,24600,671,580600,264400,E-commerce Shopping,92000,23,Eligible,8562
38,Male,Single,Professional,64800,Government,3,Large Indian,Own,0,2,0,0,6900,11600,3800.0,Yes,12500,668,472700,172800,E-commerce Shopping,92000,20,Eligible,12705
38,Male,Married,Professional,130100,Government,5,Mid-size,Own,0,4,0,0,8300,20300,22800.0,Yes,28000,722,672800,348900,Education,447000,34,Eligible,19519
32,Male,Married,Post Graduate,46400,Private,2,MNC,Own,0,2,4600,0,5400,7200,8500.0,No,0,674,263900,70700,Vehicle,145000,39,Eligible,10350
38,Male,Single,Post Graduate,86300,Private,0,MNC,Own,0,1,0,0,4500,14200,5300.0,Yes,11100,623,251700,57000,Home Appliances,124000,36,Eligible,11468
48,Male,Married,Graduate,65700,Private,0,Mid-size,Own,0,2,0,0,7900,11900,9000.0,No,0,645,67800,20400,Home Appliances,113000,31,Eligible,9446
27,Male,Single,Post Graduate,72200,Self-employed,1,Large Indian,Own,0,1,0,0,6300,13800,3900.0,No,0,673,164300,61300,Personal Loan,613000,60,Eligible,21690
38,Male,Married,Professional,72700,Self-employed,7,Large Indian,Own,0,3,0,0,8900,17600,7100.0,No,0,696,544400,267800,E-commerce Shopping,19000,20,Eligible,19354
58,Female,Married,Post Graduate,108000,Private,23,MNC,Own,0,4,14900,0,9000,26100,16300.0,Yes,13100,713,309000,103400,E-commerce Shopping,41000,5,Eligible,10010
38,Female,Married,Graduate,18800,Private,11,Large Indian,Rented,5700,4,0,0,1700,4000,3500.0,No,0,697,98700,41800,Education,52000,34,Eligible,1950
32,Male,Married,Professional,143100,Private,5,Large Indian,Own,0,4,6900,0,10800,42000,7800.0,No,0,689,304200,66800,E-commerce Shopping,66000,14,Eligible,37800
38,Male,Married,High School,32600,Private,3,Mid-size,Own,0,3,0,0,2000,8800,5300.0,Yes,3800,651,175100,81200,Education,75000,45,Eligible,4445
38,Female,Married,Post Graduate,82800,Government,2,Large Indian,Own,0,4,4300,5800,12200,16100,10200.0,No,0,726,383400,203800,Personal Loan,136000,36,Eligible,17100
38,Female,Married,Professional,61700,Government,2,Large Indian,Own,0,2,0,8000,3700,13200,4000.0,Yes,11700,731,337900,185100,Home Appliances,122000,24,Eligible,7385
32,Male,Married,Post Graduate,95000,Government,0,Mid-size,Own,0,2,10800,0,8200,27700,5100.0,No,0,705,734300,324500,E-commerce Shopping,128000,20,Eligible,23760
32,Male,Married,Graduate,67200,Government,0,Large Indian,Own,0,3,2100,16600,8500,13600,6600.0,No,0,617,106500,23600,E-commerce Shopping,52000,17,Eligible,6336
27,Male,Single,Graduate,57700,Private,1,Startup,Own,0,2,14900,0,3800,11800,6200.0,No,0,723,454400,261600,Home Appliances,297000,32,Eligible,11550
38,Male,Married,Graduate,59400,Private,6,Startup,Rented,11100,2,4600,0,3700,16500,3200.0,No,0,627,405700,172300,Home Appliances,41000,19,Eligible,8932
38,Male,Married,Professional,55400,Private,6,MNC,Rented,12700,2,0,0,3000,9200,8100.0,No,0,668,264800,83600,Home Appliances,251000,33,Eligible,11200
38,Female,Married,Graduate,45700,Government,6,MNC,Own,0,4,7100,0,5200,8400,9000.0,Yes,9300,686,357500,194600,Education,72000,45,Eligible,2837
32,Female,Single,Professional,104500,Private,0,MNC,Own,0,2,10700,0,15200,17200,9600.0,Yes,11600,603,598700,251300,E-commerce Shopping,50000,6,Eligible,9004
38,Male,Married,Graduate,62100,Private,10,Mid-size,Rented,14300,5,0,0,4300,14500,8700.0,No,0,642,357600,135100,Education,76000,21,Eligible,8120
48,Female,Married,High School,46700,Government,3,Mid-size,Own,0,5,8900,0,4500,10200,3100.0,No,0,693,360000,133000,Home Appliances,187000,17,Eligible,12100
38,Male,Married,Post Graduate,23400,Private,1,Mid-size,Own,0,3,8900,0,3000,4600,1900.0,No,0,632,84500,21000,E-commerce Shopping,36000,21,Eligible,2000
38,Female,Married,Graduate,70000,Private,5,Large Indian,Own,0,5,4000,0,4200,18900,3600.0,No,0,708,131900,66800,Home Appliances,158000,36,Eligible,15720
38,Female,Married,Post Graduate,99900,Private,8,Large Indian,Rented,34900,4,2100,0,12900,16500,17600.0,No,0,739,236800,90100,Home Appliances,172000,30,Eligible,7950
58,Female,Married,Graduate,49200,Self-employed,17,MNC,Own,0,3,0,0,6600,7400,6500.0,No,0,707,202700,52100,Home Appliances,281000,31,Eligible,12915
48,Male,Married,Post Graduate,56700,Private,7,Large Indian,Own,0,4,0,0,3800,10000,5800.0,No,0,685,413400,237800,E-commerce Shopping,57000,9,Eligible,20405
27,Female,Married,Professional,69900,Private,0,Large Indian,Own,0,4,0,0,8800,14400,6400.0,No,0,678,149300,52100,Home Appliances,159000,21,Eligible,16120
32,Male,Married,Graduate,91800,Private,2,MNC,Own,0,4,13300,24600,9100,17200,6500.0,No,0,616,412500,191700,Home Appliances,59000,15,Eligible,8440
27,Female,Single,Professional,112000,Private,0,Large Indian,Own,0,2,0,24500,8700,32100,5900.0,No,0,736,496200,227100,Home Appliances,237000,29,Eligible,16320
38,Male,Married,Graduate,120700,Private,6,Mid-size,Own,0,3,4000,0,16400,34100,6600.0,Yes,19600,686,738700,436100,Education,207000,19,Eligible,15400
